12,0:03:48,1.6,1.3,6,"[Piano (0.8, 0.6), Painting (0.8, 0.0)]","[Chess (0.2, 0.8), Puzzle (0.7, 0.5)]","[Chess (0.2, 0.8), Puzzle (0.7, 0.5), Piano (0.8, 0.6), Painting (0.8, 0.0)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
13,0:03:59,1.7000000000000002,1.3,4,"[Puzzle (0.9, 0.3), Piano (0.8, 1.0)]","[Chess (0.3, 0.9), Painting (0.8, 0.4)]","[Chess (0.3, 0.9), Puzzle (0.9, 0.3), Piano (0.8, 1.0), Painting (0.8, 0.4)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
14,0:02:53,0.2,2.0,6,"[Puzzle (0.1, 0.3), Piano (0.1, 0.3)]","[Chess (0.3, 1.0), Painting (1.0, 1.0)]","[Chess (0.3, 1.0), Puzzle (0.1, 0.3), Piano (0.1, 0.3), Painting (1.0, 1.0)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
15,0:02:26,0.1,1.2,4,"[Chess (0.0, 0.0), Piano (0.1, 0.3)]","[Puzzle (0.8, 0.9), Painting (0.7, 0.3)]","[Chess (0.0, 0.0), Puzzle (0.8, 0.9), Piano (0.1, 0.3), Painting (0.7, 0.3)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
16,0:02:31,0.8,0.6000000000000001,5,"[Chess (0.2, 0.7), Painting (0.6, 0.7)]","[Puzzle (0.4, 0.4), Piano (0.1, 0.2)]","[Chess (0.2, 0.7), Puzzle (0.4, 0.4), Piano (0.1, 0.2), Painting (0.6, 0.7)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
17,0:02:33,1.4,0.9,7,"[Chess (0.2, 0.5), Painting (0.5, 0.4), Piano (0.7, 0.1)]","[Puzzle (0.5, 0.9)]","[Chess (0.2, 0.5), Puzzle (0.5, 0.9), Piano (0.7, 0.1), Painting (0.5, 0.4)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
18,0:03:08,1.9,0.8,8,"[Puzzle (0.9, 0.9), Piano (1.0, 0.9)]","[Chess (0.4, 0.3), Painting (0.5, 0.5)]","[Chess (0.4, 0.3), Puzzle (0.9, 0.9), Piano (1.0, 0.9), Painting (0.5, 0.5)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
19,0:02:48,1.4,1.2000000000000002,5,"[Puzzle (0.6, 0.7), Painting (0.8, 0.7)]","[Chess (0.1, 0.4), Piano (0.6, 0.8)]","[Chess (0.1, 0.4), Puzzle (0.6, 0.7), Piano (0.6, 0.8), Painting (0.8, 0.7)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
20,0:01:46,0.4,1.2999999999999998,4,"[Puzzle (0.3, 0.3), Piano (0.1, 0.4)]","[Chess (0.6, 0.7), Painting (1.0, 0.6)]","[Chess (0.6, 0.7), Puzzle (0.3, 0.3), Piano (0.1, 0.4), Painting (1.0, 0.6)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
21,0:04:40,1.5,0.8,8,"[Chess (0.7, 0.8), Piano (0.8, 0.4)]","[Puzzle (0.5, 0.0), Painting (0.0, 0.8)]","[Chess (0.7, 0.8), Puzzle (0.5, 0.0), Piano (0.8, 0.4), Painting (0.0, 0.8)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
22,0:02:22,1.6,0.7,4,"[Chess (0.8, 0.7), Painting (0.8, 0.8)]","[Puzzle (0.9, 0.1), Piano (0.9, 0.6)]","[Chess (0.8, 0.7), Puzzle (0.9, 0.1), Piano (0.9, 0.6), Painting (0.8, 0.8)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
23,0:06:11,0.6,1.2,8,"[Chess (0.6, 0.3), Painting (0.0, 0.1)]","[Puzzle (0.1, 0.6), Piano (0.4, 0.6)]","[Chess (0.6, 0.3), Puzzle (0.1, 0.6), Piano (0.4, 0.6), Painting (0.0, 0.1)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
24,0:01:53,1.4,0.5,4,"[Chess (0.7, 0.9), Piano (0.7, 0.7)]","[Puzzle (0.5, 0.1), Painting (0.5, 0.4)]","[Chess (0.7, 0.9), Puzzle (0.5, 0.1), Piano (0.7, 0.7), Painting (0.5, 0.4)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
25,0:01:23,1.2999999999999998,1.3,3,"[Puzzle (0.7, 0.2), Piano (0.6, 0.4)]","[Chess (0.5, 0.8), Painting (0.4, 0.5)]","[Chess (0.5, 0.8), Puzzle (0.7, 0.2), Piano (0.6, 0.4), Painting (0.4, 0.5)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
26,0:02:02,1.0,1.1,3,"[Puzzle (0.4, 0.1), Painting (0.6, 0.4)]","[Chess (0.2, 0.6), Piano (0.3, 0.5)]","[Chess (0.2, 0.6), Puzzle (0.4, 0.1), Piano (0.3, 0.5), Painting (0.6, 0.4)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
27,0:02:34,1.2999999999999998,0.2,4,"[Piano (0.7, 0.2), Painting (0.6, 0.6)]","[Chess (0.4, 0.2), Puzzle (0.3, 0.0)]","[Chess (0.4, 0.2), Puzzle (0.3, 0.0), Piano (0.7, 0.2), Painting (0.6, 0.6)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
28,0:02:51,0.8,1.5,6,"[Puzzle (0.4, 0.8), Piano (0.4, 0.2)]","[Chess (0.1, 0.9), Painting (0.1, 0.6)]","[Chess (0.1, 0.9), Puzzle (0.4, 0.8), Piano (0.4, 0.2), Painting (0.1, 0.6)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
29,0:02:29,2.5999999999999996,0.9,4,"[Chess (1.0, 1.0), Puzzle (0.9, 0.0), Piano (0.7, 0.9)]","[Painting (0.1, 0.9)]","[Chess (1.0, 1.0), Puzzle (0.9, 0.0), Piano (0.7, 0.9), Painting (0.1, 0.9)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
30,0:02:30,1.9,1.6,5,"[Chess (1.0, 0.6), Painting (0.9, 0.9)]","[Puzzle (0.6, 1.0), Piano (0.5, 0.6)]","[Chess (1.0, 0.6), Puzzle (0.6, 1.0), Piano (0.5, 0.6), Painting (0.9, 0.9)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
31,0:06:19,0.8,3.0,9,"[Puzzle (0.8, 0.9)]","[Chess (0.3, 1.0), Piano (0.5, 1.0), Painting (0.4, 1.0)]","[Chess (0.3, 1.0), Puzzle (0.8, 0.9), Piano (0.5, 1.0), Painting (0.4, 1.0)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
32,0:02:47,1.0,1.7000000000000002,4,"[Chess (0.6, 0.5), Painting (0.4, 0.2)]","[Puzzle (0.1, 0.9), Piano (0.5, 0.8)]","[Chess (0.6, 0.5), Puzzle (0.1, 0.9), Piano (0.5, 0.8), Painting (0.4, 0.2)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
33,0:03:13,0,1.0,6,[],"[Chess (0.1, 0.1), Puzzle (0.2, 0.1), Piano (0.3, 0.0), Painting (0.1, 0.8)]","[Chess (0.1, 0.1), Puzzle (0.2, 0.1), Piano (0.3, 0.0), Painting (0.1, 0.8)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
34,0:04:22,0.5,1.5,8,"[Chess (0.4, 0.6), Piano (0.1, 0.2)]","[Puzzle (1.0, 1.0), Painting (0.7, 0.5)]","[Chess (0.4, 0.6), Puzzle (1.0, 1.0), Piano (0.1, 0.2), Painting (0.7, 0.5)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
35,0:02:21,1.1,0.9,5,"[Chess (0.3, 0.4), Piano (0.5, 0.3), Painting (0.3, 0.5)]","[Puzzle (0.8, 0.9)]","[Chess (0.3, 0.4), Puzzle (0.8, 0.9), Piano (0.5, 0.3), Painting (0.3, 0.5)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
36,0:01:49,1.7000000000000002,0.9,3,"[Chess (0.9, 0.0), Puzzle (0.8, 0.1)]","[Piano (0.0, 0.8), Painting (0.7, 0.1)]","[Chess (0.9, 0.0), Puzzle (0.8, 0.1), Piano (0.0, 0.8), Painting (0.7, 0.1)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
37,0:01:45,0.2,2.1,4,"[Chess (0.2, 0.5)]","[Painting (0.6, 0.8), Piano (0.5, 0.7), Puzzle (0.5, 0.6)]","[Chess (0.2, 0.5), Puzzle (0.5, 0.6), Piano (0.5, 0.7), Painting (0.6, 0.8)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
38,0:04:06,2.2,0.5,5,"[Puzzle (0.7, 0.5), Piano (0.8, 0.5), Painting (0.7, 0.1)]","[Chess (0.0, 0.5)]","[Chess (0.0, 0.5), Puzzle (0.7, 0.5), Piano (0.8, 0.5), Painting (0.7, 0.1)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
39,0:01:49,1.0,1.2,3,"[Piano (0.1, 0.2), Painting (0.9, 0.4)]","[Chess (0.6, 0.6), Puzzle (0.3, 0.6)]","[Chess (0.6, 0.6), Puzzle (0.3, 0.6), Piano (0.1, 0.2), Painting (0.9, 0.4)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
40,0:02:42,1.4,0.8999999999999999,4,"[Chess (0.9, 0.3), Painting (0.5, 0.2)]","[Puzzle (0.1, 0.2), Piano (0.2, 0.7)]","[Chess (0.9, 0.3), Puzzle (0.1, 0.2), Piano (0.2, 0.7), Painting (0.5, 0.2)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
41,0:06:07,1.3,0.30000000000000004,10,"[Piano (0.8, 0.6), Painting (0.5, 0.3)]","[Chess (0.1, 0.1), Puzzle (0.2, 0.2)]","[Chess (0.1, 0.1), Puzzle (0.2, 0.2), Piano (0.8, 0.6), Painting (0.5, 0.3)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
42,0:02:42,1.3,0.9,4,"[Piano (0.5, 0.2), Painting (0.8, 0.2)]","[Chess (0.1, 0.5), Puzzle (0.2, 0.4)]","[Chess (0.1, 0.5), Puzzle (0.2, 0.4), Piano (0.5, 0.2), Painting (0.8, 0.2)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
43,0:02:51,1.1,1.1,6,"[Chess (0.6, 0.1), Puzzle (0.5, 0.1)]","[Piano (0.4, 0.5), Painting (0.6, 0.6)]","[Chess (0.6, 0.1), Puzzle (0.5, 0.1), Piano (0.4, 0.5), Painting (0.6, 0.6)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
44,0:02:29,0.8999999999999999,1.4,4,"[Chess (0.7, 0.2), Puzzle (0.2, 0.4)]","[Painting (0.7, 0.9), Piano (0.8, 0.5)]","[Chess (0.7, 0.2), Puzzle (0.2, 0.4), Piano (0.8, 0.5), Painting (0.7, 0.9)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
45,0:02:22,1.4,1.5,4,"[Piano (0.8, 0.5), Painting (0.6, 1.0)]","[Chess (0.3, 0.9), Puzzle (0.4, 0.6)]","[Chess (0.3, 0.9), Puzzle (0.4, 0.6), Piano (0.8, 0.5), Painting (0.6, 1.0)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
46,0:03:27,1.6,0.5,6,"[Chess (0.7, 0.0), Piano (0.9, 0.2)]","[Puzzle (0.3, 0.4), Painting (0.1, 0.1)]","[Chess (0.7, 0.0), Puzzle (0.3, 0.4), Piano (0.9, 0.2), Painting (0.1, 0.1)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
47,0:01:22,1.0,1.7,3,"[Chess (0.4, 0.3), Puzzle (0.6, 0.4)]","[Piano (0.8, 1.0), Painting (0.9, 0.7)]","[Chess (0.4, 0.3), Puzzle (0.6, 0.4), Piano (0.8, 1.0), Painting (0.9, 0.7)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
48,0:02:48,2.0999999999999996,0.0,5,"[Chess (0.6, 0.9), Piano (0.7, 0.3), Painting (0.8, 0.7)]","[Puzzle (0.0, 0.0)]","[Chess (0.6, 0.9), Puzzle (0.0, 0.0), Piano (0.7, 0.3), Painting (0.8, 0.7)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
49,0:01:57,0.8,0.8,4,"[Puzzle (0.5, 0.4), Piano (0.3, 0.5)]","[Chess (0.7, 0.4), Painting (0.6, 0.4)]","[Chess (0.7, 0.4), Puzzle (0.5, 0.4), Piano (0.3, 0.5), Painting (0.6, 0.4)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
50,0:02:54,1.1,0.6,5,"[Chess (0.4, 0.6), Painting (0.7, 0.6)]","[Puzzle (0.7, 0.1), Piano (0.0, 0.5)]","[Chess (0.4, 0.6), Puzzle (0.7, 0.1), Piano (0.0, 0.5), Painting (0.7, 0.6)]",,False,False,deepseek-r1:70b,deepseek-r1:70b,default,default
TotalNegotiationTime,4:09:52
AverageTimePerRound,0:04:59.840000
